# JMP-table dispatch audit
# total sites: 5450
#
# Summary:
#   static_target           5142  (JMP with statically resolved target — safe)
#   in_function_switch         0  (JMP(PC,Dn.W) compiled to in-function switch+goto — safe, this is the Duff's-device fix)
#   dynamic_register          56  (JMP (An)/(d,An)/(An,Xn) — runtime address from register, safe via call_by_address)
#   fallback_hybrid                — JMP(PC,Dn.W) routed through hybrid_jmp_interpret; subdivided:
#     function_entry          99    (base IS a registered function — call_by_address resolves it directly)
#     bra_w_trampoline         0    (base opcode = 0x6000; runtime miss feedback works)
#     offset_table           151    (base is a dc.w (target-base) table; 1+ entries decode to functions — runtime resolves it)
#     INTERIOR_UNRESOLVED      2    (DANGER: base is interior to a function, NOT one of the safe patterns above — silent failure class like pre-fix CPZ)
#     external_unresolved      0    (base outside any known function — investigate)
#   unsupported                0  (decoder hit a JMP mode the emitter doesn't handle)
#
# When `interior_unresolved` is non-zero, inspect each site — these are
# Sonic-2-CPZ-style silent-failure candidates. Either the recompiler's
# Duff's-device probe (probe_pc_idx_targets) didn't match, or the table
# really is a new pattern that needs new codegen support.
#
# Format: <jmp_addr>  in func <func>  base <base>  kind=<kind>[ targets=N]

$0915BC  in func $091598  base $01ABB6  kind=static_target
$091600  in func $091600  base $085168  kind=static_target
$091618  in func $091618  base $085168  kind=static_target
$091670  in func $091670  base $085168  kind=static_target
$0916A0  in func $0916A0  base $085168  kind=static_target
$0916CA  in func $0916CA  base $085168  kind=static_target
$091710  in func $09170C  base $084948  kind=static_target
$09175C  in func $09175C  base $084948  kind=static_target
$091778  in func $091778  base $084948  kind=static_target
$0917D6  in func $0917D6  base $08495C  kind=static_target
$0917E2  in func $0917DC  base $085168  kind=static_target
$091880  in func $091844  base $01ABC6  kind=static_target
$091892  in func $091886  base $091896  kind=fallback_hybrid/offset_table
$091952  in func $09193C  base $0850B0  kind=static_target
$091A28  in func $091A1A  base $085168  kind=static_target
$091ABC  in func $091AB0  base $0848B2  kind=static_target
$091B0E  in func $091AFA  base $084088  kind=static_target
$091B36  in func $091B30  base $084976  kind=static_target
$091B60  in func $091B4E  base $084976  kind=static_target
$091B78  in func $091B66  base $084976  kind=static_target
$091BAC  in func $091B98  base $084976  kind=static_target
$091BCA  in func $091BB2  base $084976  kind=static_target
$091BDE  in func $091BD0  base $08495C  kind=static_target
$091C1C  in func $091C16  base $084E62  kind=static_target
$091C78  in func $091C6A  base $085168  kind=static_target
$091CBC  in func $091CA8  base $084088  kind=static_target
$091CC8  in func $091CC2  base $0848B2  kind=static_target
$091D18  in func $091D10  base $01AB52  kind=static_target
$091D34  in func $091D34  base $084728  kind=static_target
$091D88  in func $091D7A  base $08495C  kind=static_target
$091E44  in func $091E44  base $0848B2  kind=static_target
$091EA0  in func $091E9A  base $084986  kind=static_target
$092A40  in func $092A36  base $092A44  kind=fallback_hybrid/offset_table
$092AF6  in func $092AE6  base $01ABC6  kind=static_target
$1FBFA0  in func $1FB6CE  base $000000  kind=dynamic_register
$200BE2  in func $200AB4  base $001E7A  kind=static_target
$200BEA  in func $200AB4  base $001E7A  kind=static_target
$200D1E  in func $200C0E  base $001E7A  kind=static_target
$200EA8  in func $200EA0  base $001E7A  kind=static_target
$200EC6  in func $200EC6  base $001E7A  kind=static_target
$200ED8  in func $200ECC  base $001E7A  kind=static_target
$200F9E  in func $200F9E  base $FFFFF608  kind=static_target
$2018CE  in func $2018C6  base $000000  kind=dynamic_register
$201B84  in func $201B78  base $201BD4  kind=fallback_hybrid/function_entry
$201E5A  in func $201DF4  base $001D74  kind=static_target
$2023DE  in func $2023CA  base $2023E4  kind=fallback_hybrid/offset_table
$203338  in func $203338  base $0023CA  kind=static_target
$203FCE  in func $203FC2  base $019240  kind=static_target
$20402C  in func $20402C  base $019240  kind=static_target
$2040B2  in func $2040B2  base $019240  kind=static_target
$20413A  in func $20413A  base $019240  kind=static_target
$20417E  in func $204172  base $019240  kind=static_target
$2041E2  in func $2041D6  base $019240  kind=static_target
$204278  in func $20426C  base $019240  kind=static_target
$205316  in func $205310  base $019230  kind=static_target
$207DA2  in func $207DA2  base $019240  kind=static_target
$207E16  in func $207E0C  base $019240  kind=static_target
$207E58  in func $207E50  base $019240  kind=static_target
$207E90  in func $207E88  base $019240  kind=static_target
$207EA0  in func $207E96  base $019240  kind=static_target
$207ECA  in func $207EC2  base $019240  kind=static_target
$2083DE  in func $2083DE  base $019240  kind=static_target
$2086F8  in func $2086D4  base $0015E2  kind=static_target
$208AB0  in func $208A32  base $001D5C  kind=static_target
$2096F4  in func $2096B8  base $2096F8  kind=fallback_hybrid/function_entry
$209770  in func $209768  base $00160A  kind=static_target
$2097CA  in func $2097CA  base $019240  kind=static_target
$209810  in func $209804  base $019240  kind=static_target
$209DBA  in func $209D8E  base $019240  kind=static_target
$209E8E  in func $209E6C  base $20B534  kind=static_target
$209E98  in func $209E94  base $20B534  kind=static_target
$209F20  in func $209F0A  base $001770  kind=static_target
$20A398  in func $20A38C  base $019240  kind=static_target
$20A4DE  in func $20A4CE  base $019240  kind=static_target
$20A536  in func $20A504  base $019240  kind=static_target
$20A556  in func $20A53C  base $019240  kind=static_target
$20AC06  in func $20AC02  base $20A38C  kind=static_target
$20B264  in func $20B264  base $019240  kind=static_target
$20B854  in func $20B83C  base $20B7BE  kind=static_target
$20BADA  in func $20BAD0  base $00160A  kind=static_target
$20C1B6  in func $20C1AA  base $019240  kind=static_target
$20C21E  in func $20C1BE  base $019240  kind=static_target
$20C404  in func $20C3F4  base $019240  kind=static_target
$20C470  in func $20C40A  base $019240  kind=static_target
$20C4C6  in func $20C4C6  base $019240  kind=static_target
$20C566  in func $20C55E  base $019240  kind=static_target
$20C572  in func $20C56C  base $20C576  kind=fallback_hybrid/function_entry
$20C636  in func $20C624  base $019240  kind=static_target
$20C6A6  in func $20C6A6  base $019240  kind=static_target
$20C6E8  in func $20C6E8  base $019240  kind=static_target
$20E928  in func $20E90E  base $0195EA  kind=static_target
$20EA7A  in func $20EA46  base $0015E2  kind=static_target
$20F5FC  in func $20F5F2  base $20F600  kind=fallback_hybrid/offset_table
$20F790  in func $20F78C  base $018D72  kind=static_target
$20F8C8  in func $20F8BE  base $20F8CC  kind=fallback_hybrid/offset_table
$20FA6C  in func $20FA66  base $20FA7C  kind=fallback_hybrid/offset_table
$20FD16  in func $20FCFC  base $00160A  kind=static_target
$211704  in func $2116FE  base $05B548  kind=static_target
$211730  in func $211726  base $211734  kind=fallback_hybrid/offset_table
$211BF6  in func $211BF2  base $019240  kind=static_target
$211BFC  in func $211BFC  base $05B548  kind=static_target
$211C0C  in func $211C02  base $211C10  kind=fallback_hybrid/offset_table
$211E44  in func $211E3C  base $00164C  kind=static_target
$211FA6  in func $211F88  base $00160A  kind=static_target
$21202C  in func $212028  base $00160A  kind=static_target
$21278C  in func $21278C  base $011562  kind=static_target
$21298E  in func $212972  base $00160A  kind=static_target
$2129B6  in func $212994  base $00160A  kind=static_target
$2129E6  in func $2129BC  base $00160A  kind=static_target
$212A1A  in func $212A02  base $00160A  kind=static_target
$212A80  in func $212A22  base $0015E2  kind=static_target
$21313C  in func $2130D2  base $00160A  kind=static_target
$213196  in func $213186  base $019240  kind=static_target
$2131F8  in func $2131F8  base $011562  kind=static_target
$21322A  in func $213218  base $019240  kind=static_target
$2132EA  in func $2132D0  base $0019D0  kind=static_target
$2133FE  in func $2133FA  base $019240  kind=static_target
$213432  in func $21341E  base $019240  kind=static_target
$213E80  in func $213E7A  base $05B548  kind=static_target
$213EAC  in func $213EA2  base $213EB0  kind=fallback_hybrid/offset_table
$2143F8  in func $2143F4  base $019240  kind=static_target
$2143FE  in func $2143FE  base $05B548  kind=static_target
$21440E  in func $214404  base $214412  kind=fallback_hybrid/offset_table
$2146B2  in func $214676  base $00164C  kind=static_target
$2146FA  in func $2146EE  base $2146FE  kind=fallback_hybrid/offset_table
$2152F0  in func $2152D8  base $00160A  kind=static_target
$215366  in func $215362  base $00160A  kind=static_target
$215AF4  in func $215AF4  base $011562  kind=static_target
$21625C  in func $21624C  base $019240  kind=static_target
$2162BE  in func $2162BE  base $011562  kind=static_target
$2162EE  in func $2162DC  base $019240  kind=static_target
$21631E  in func $21631A  base $019240  kind=static_target
$216350  in func $21633C  base $019240  kind=static_target
$216C16  in func $216C08  base $019240  kind=static_target
$216D52  in func $216D44  base $019240  kind=static_target
$216F06  in func $216EFC  base $216F0A  kind=fallback_hybrid/offset_table
$216FE0  in func $216FB0  base $019240  kind=static_target
$216FE6  in func $216FE6  base $019230  kind=static_target
$216FFE  in func $216FEC  base $019240  kind=static_target
$217004  in func $217004  base $019230  kind=static_target
$21703E  in func $217028  base $019240  kind=static_target
$217044  in func $217044  base $019230  kind=static_target
$217064  in func $21704A  base $019240  kind=static_target
$2174F0  in func $2174E6  base $2174F4  kind=fallback_hybrid/offset_table
$217560  in func $217554  base $019240  kind=static_target
$217568  in func $217568  base $019230  kind=static_target
$2178C8  in func $2178BE  base $2178CC  kind=fallback_hybrid/offset_table
$21793A  in func $21792A  base $21793E  kind=fallback_hybrid/offset_table
$21799A  in func $217984  base $019240  kind=static_target
$217A0E  in func $2179FE  base $019240  kind=static_target
$217CDC  in func $217CD2  base $217CE0  kind=fallback_hybrid/offset_table
$217D2E  in func $217D1E  base $217D32  kind=fallback_hybrid/offset_table
$217D9E  in func $217D92  base $019240  kind=static_target
$217F46  in func $217F46  base $019240  kind=static_target
$217F7C  in func $217F7C  base $019230  kind=static_target
$218012  in func $21800C  base $019230  kind=static_target
$218152  in func $2180F0  base $019240  kind=static_target
$218230  in func $2181B6  base $019240  kind=static_target
$218358  in func $218334  base $019240  kind=static_target
$21842C  in func $21840E  base $019240  kind=static_target
$218432  in func $218432  base $019230  kind=static_target
$218512  in func $2184BC  base $019240  kind=static_target
$218D00  in func $218CF6  base $218D04  kind=fallback_hybrid/offset_table
$218DBE  in func $218DB4  base $0015E2  kind=static_target
$218DC4  in func $218DC4  base $00160A  kind=static_target
$218E1A  in func $218E14  base $0015E2  kind=static_target
$218E20  in func $218E20  base $00160A  kind=static_target
$218E30  in func $218E26  base $218E34  kind=fallback_hybrid/offset_table
$2190D0  in func $2190CC  base $019216  kind=static_target
$219D14  in func $219D0E  base $219D18  kind=fallback_hybrid/function_entry
$21A778  in func $21A778  base $03925A  kind=static_target
$21A92E  in func $21A924  base $21A932  kind=fallback_hybrid/offset_table
$21AAC2  in func $21AAB8  base $21AAC6  kind=fallback_hybrid/offset_table
$21AC60  in func $21AC56  base $21AC64  kind=fallback_hybrid/offset_table
$21ACD8  in func $21ACCE  base $21ACDC  kind=fallback_hybrid/offset_table
$21ACFE  in func $21ACF4  base $21AD02  kind=fallback_hybrid/offset_table
$21ADAE  in func $21ADA4  base $21ADB2  kind=fallback_hybrid/offset_table
$21ADF0  in func $21ADE6  base $21ADF4  kind=fallback_hybrid/offset_table
$21AE22  in func $21AE18  base $21AE26  kind=fallback_hybrid/offset_table
$21B0DE  in func $21B0D6  base $019C06  kind=static_target
$21B106  in func $21B0E4  base $019240  kind=static_target
$21B248  in func $21B240  base $019C06  kind=static_target
$21B270  in func $21B24E  base $019240  kind=static_target
$21B444  in func $21B43A  base $21B448  kind=fallback_hybrid/offset_table
$21B628  in func $21B61E  base $21B62C  kind=fallback_hybrid/offset_table
$21B6B4  in func $21B6A8  base $21B6B8  kind=fallback_hybrid/offset_table
$21B6E0  in func $21B6D2  base $0015E2  kind=static_target
$21B732  in func $21B730  base $0015E2  kind=static_target
$21B788  in func $21B786  base $00164C  kind=static_target
$21B8F8  in func $21B894  base $0015E2  kind=static_target
$21C23A  in func $21C230  base $21C23E  kind=fallback_hybrid/offset_table
$21C2D6  in func $21C2D6  base $019240  kind=static_target
$21C334  in func $21C334  base $019240  kind=static_target
$21C3A0  in func $21C3A0  base $019240  kind=static_target
$21C3FE  in func $21C3FE  base $019C06  kind=static_target
$21C440  in func $21C440  base $019C06  kind=static_target
$21C5E0  in func $21C5D8  base $019C06  kind=static_target
$21C716  in func $21C70E  base $019C06  kind=static_target
$21C7A0  in func $21C7A0  base $019230  kind=static_target
$21C886  in func $21C850  base $019240  kind=static_target
$21CB42  in func $21CB3A  base $019240  kind=static_target
$21CDE0  in func $21CDDE  base $00160A  kind=static_target
$21D170  in func $21D156  base $019240  kind=static_target
$21D1D4  in func $21D1BA  base $019240  kind=static_target
$21D238  in func $21D21E  base $019240  kind=static_target
$21D2FE  in func $21D2E4  base $019240  kind=static_target
$21D362  in func $21D348  base $019240  kind=static_target
$21D3C6  in func $21D3AC  base $019240  kind=static_target
$21D44C  in func $21D44C  base $019C52  kind=static_target
$21D62E  in func $21D5D6  base $013A82  kind=static_target
$21D792  in func $21D788  base $019C2E  kind=static_target
$21D798  in func $21D798  base $019240  kind=static_target
$21D884  in func $21D870  base $019240  kind=static_target
$21D88A  in func $21D88A  base $019230  kind=static_target
$21D8B6  in func $21D8A2  base $019240  kind=static_target
$21D8F6  in func $21D8F6  base $019240  kind=static_target
$21D936  in func $21D92C  base $019C2E  kind=static_target
$21D93C  in func $21D93C  base $019240  kind=static_target
$21DC00  in func $21DBFE  base $00160A  kind=static_target
$21E278  in func $21E264  base $019240  kind=static_target
$21E27E  in func $21E27E  base $019230  kind=static_target
$21E382  in func $21E370  base $019240  kind=static_target
$21E394  in func $21E388  base $019240  kind=static_target
$21E39A  in func $21E39A  base $019230  kind=static_target
$21E4B2  in func $21E49A  base $00160A  kind=static_target
$21F6F6  in func $21F6D8  base $019230  kind=static_target
$21F896  in func $21F860  base $019230  kind=static_target
$21F8A4  in func $21F8A4  base $019C06  kind=static_target
$21F99C  in func $21F98A  base $019240  kind=static_target
$21F9A2  in func $21F9A2  base $019230  kind=static_target
$21FA18  in func $21FA16  base $00160A  kind=static_target
$21FAD8  in func $21FAD8  base $019C06  kind=static_target
$21FB3E  in func $21FB08  base $019230  kind=static_target
$21FB4E  in func $21FB4E  base $019C06  kind=static_target
$2203A8  in func $220394  base $019240  kind=static_target
$2203D6  in func $2203D6  base $019230  kind=static_target
$22043E  in func $22041A  base $019240  kind=static_target
$22046A  in func $220444  base $019240  kind=static_target
$220496  in func $220470  base $019240  kind=static_target
$220516  in func $220516  base $019240  kind=static_target
$22085C  in func $220848  base $019240  kind=static_target
$22088A  in func $22088A  base $019230  kind=static_target
$2208BC  in func $220890  base $019240  kind=static_target
$22091E  in func $220904  base $019240  kind=static_target
$22094A  in func $220924  base $019240  kind=static_target
$2209CE  in func $2209CE  base $019240  kind=static_target
